type	item	lc_zone	wma_id	zone	map	norm_x	norm_y	server_x	server_y	realms	modes	records	files	first_seen	last_seen	status
worldforged	1378372	23	22	Western Plaguelands	0	0.5700	0.3600	2334.2	-2034.4	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	14	2026-07-08	2026-07-08	FADING
worldforged	1378385	162	161	Tanaris	1	0.6314	0.7148	-9163.1	-4574.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-25	2026-08-25	CONFIRMED
worldforged	1378385	162	161	Tanaris	1	0.6753	0.2078	-6830.9	-4877.6	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-25	2026-08-25	CONFIRMED
worldforged	1378403	262	261	Silithus	1	0.4900	0.3400	-6747.8	830.8	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-08	2026-07-08	FADING
worldforged	1378440	1224	1223	Palemane Rock	1	0.5334	0.7361	-2435.1	393.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-12-20	2025-12-20	CONFIRMED
worldforged	1378457	10	9	Mulgore	1	0.4856	0.7190	-2734.6	-447.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-28	2026-08-28	CONFIRMED
worldforged	1378457	1212	1211	Tides' Hollow	1	0.4241	0.5843	-4786.1	-11528.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-24	2025-11-24	CONFIRMED
worldforged	1378509	24	23	Eastern Plaguelands	0	0.7133	0.7454	1700.4	-5162.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	6	2026-08-28	2026-08-28	CONFIRMED
worldforged	1378509	202	201	Un'Goro Crater	1	0.3280	0.5013	-7202.7	-680.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	7	2026-08-24	2026-08-24	CONFIRMED
worldforged	1378509	700	699	Dire Maul	429	0.0898	0.3693	558.1	897.6	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-25	2026-08-25	CONFIRMED
worldforged	1378557	21	20	Tirisfal Glades	0	0.8324	0.6806	1786.4	-727.8	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	9	2026-08-16	2026-08-16	CONFIRMED
worldforged	1378557	23	22	Western Plaguelands	0	0.6348	0.3718	2300.4	-2313.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	6	2026-08-16	2026-08-16	CONFIRMED
worldforged	1378557	23	22	Western Plaguelands	0	0.6576	0.4013	2215.9	-2411.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-16	2026-08-16	CONFIRMED
worldforged	1378565	31	30	Elwynn Forest	0	0.3634	0.5419	-9193.5	274.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-23	2026-08-23	CONFIRMED
worldforged	1378565	182	181	Azshara	1	0.8395	0.1697	4767.2	-7533.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-23	2026-08-23	CONFIRMED
worldforged	1378565	202	201	Un'Goro Crater	1	0.4737	0.4460	-7066.3	-1219.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-23	2026-08-23	CONFIRMED
worldforged	1378571	1243	1242	Shadowglen	1	0.5326	0.7350	10322.8	719.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-01	2026-08-01	CONFIRMED
worldforged	1378586	23	22	Western Plaguelands	0	0.3600	0.5600	1761.0	-1131.6	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-08	2026-07-08	FADING
worldforged	1378588	23	22	Western Plaguelands	0	0.4000	0.5200	1875.7	-1303.6	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-08	2026-07-08	FADING
worldforged	1378589	23	22	Western Plaguelands	0	0.3500	0.6901	1388.3	-1088.6	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-08	2026-07-08	FADING
worldforged	1378606	757	756	The Deadmines	36	0.2605	0.1388	19.1	-647.4	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-05-29	2026-05-29	FADING
worldforged	1378627	12	11	The Barrens	1	0.4009	0.2204	123.2	-1439.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-04	2026-08-04	CONFIRMED
worldforged	1378627	17	16	Arathi Highlands	0	0.6844	0.6212	-1623.9	-3329.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-11	2026-08-11	CONFIRMED
worldforged	1378627	23	22	Western Plaguelands	0	0.4345	0.6970	1368.4	-1451.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-03	2026-08-03	CONFIRMED
worldforged	1378627	24	23	Eastern Plaguelands	0	0.6234	0.6023	2085.0	-4799.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-09	2026-08-09	CONFIRMED
worldforged	1378627	29	28	Searing Gorge	0	0.2507	0.7132	-7160.5	-881.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378627	29	28	Searing Gorge	0	0.2628	0.6734	-7101.3	-908.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378627	29	28	Searing Gorge	0	0.2658	0.6635	-7086.6	-915.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378627	30	29	Burning Steppes	0	0.4858	0.3457	-7705.8	-1688.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378627	38	37	Stranglethorn Vale	0	0.2982	0.1912	-11981.4	317.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-02	2026-08-02	CONFIRMED
worldforged	1378627	102	101	Desolace	1	0.2983	0.7738	-1867.1	2892.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-10	2026-08-10	CONFIRMED
worldforged	1378627	162	161	Tanaris	1	0.3838	0.5352	-8336.9	-2866.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-03	2026-08-03	CONFIRMED
worldforged	1378627	162	161	Tanaris	1	0.3927	0.5772	-8530.1	-2927.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-03	2026-08-07	CONFIRMED
worldforged	1378627	182	181	Azshara	1	0.6014	0.6569	3120.0	-6326.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-05	2026-08-05	CONFIRMED
worldforged	1378627	183	182	Felwood	1	0.3863	0.5329	5090.4	-579.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-06	2026-08-06	CONFIRMED
worldforged	1378627	202	201	Un'Goro Crater	1	0.4240	0.1970	-6452.0	-1035.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	2	2026-08-06	2026-08-06	CONFIRMED
worldforged	1378627	202	201	Un'Goro Crater	1	0.5403	0.1875	-6428.6	-1465.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-06	2026-08-06	CONFIRMED
worldforged	1378627	262	261	Silithus	1	0.6539	0.6506	-7469.3	260.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-03	2026-08-03	CONFIRMED
worldforged	1378627	282	281	Winterspring	1	0.5640	0.3614	6822.5	-4320.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-04	2026-08-04	CONFIRMED
worldforged	1378627	687	686	Zul'Farrak	209	0.2944	0.1654	1899.3	1217.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-06	2026-08-06	CONFIRMED
worldforged	1378627	697	696	Molten Core	409	0.4173	0.7201	696.0	-658.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378627	698	697	Zul'Gurub	309	0.3819	0.7131	-12228.2	-1421.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-04	2026-08-04	CONFIRMED
worldforged	1378627	719	718	Onyxia's Lair	249	0.7092	0.2125	8.6	-217.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-10	2026-08-10	CONFIRMED
worldforged	1378627	719	718	Onyxia's Lair	249	0.7175	0.5594	-172.0	-223.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-10	2026-08-10	CONFIRMED
worldforged	1378627	766	765	Stratholme	329	0.6729	0.7640	2601.0	-4053.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-03	2026-08-03	CONFIRMED
worldforged	1378641	38	37	Stranglethorn Vale	0	0.2806	0.7527	-14370.0	429.8	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-18	2026-08-18	CONFIRMED
worldforged	1378646	20	19	Blasted Lands	0	0.4418	0.2962	-11227.7	-2721.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	20	19	Blasted Lands	0	0.5316	0.1075	-10806.2	-3021.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	27	26	The Hinterlands	0	0.6798	0.5571	36.5	-4192.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-11	2026-08-11	CONFIRMED
worldforged	1378646	30	29	Burning Steppes	0	0.6294	0.2441	-7507.5	-2109.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	30	29	Burning Steppes	0	0.6350	0.2406	-7500.7	-2125.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	38	37	Stranglethorn Vale	0	0.3001	0.1769	-11920.5	305.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-10	2026-08-10	CONFIRMED
worldforged	1378646	182	181	Azshara	1	0.3816	0.6899	3008.4	-5211.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-10	2026-08-10	CONFIRMED
worldforged	1378646	262	261	Silithus	1	0.3100	0.1975	-6416.8	1457.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	697	696	Molten Core	409	0.5027	0.2530	1089.7	-766.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378646	705	704	Blackrock Depths	230	0.6355	0.3255	1096.1	-385.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	705	704	Blackrock Depths	230	0.6780	0.3812	1026.9	-449.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	719	718	Onyxia's Lair	249	0.6983	0.8004	-297.5	-208.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-09	2026-08-09	CONFIRMED
worldforged	1378646	722	721	Blackrock Spire	229	0.5234	0.8100	-176.3	-453.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	1205	1204	Blackrock Mountain	0	0.4911	0.5696	-7595.6	-1111.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-07	2026-08-07	CONFIRMED
worldforged	1378646	1237	1236	Jangolode Mine	0	0.6025	0.2385	-9842.7	1403.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-11	2026-08-11	CONFIRMED
worldforged	1378659	38	37	Stranglethorn Vale	0	0.3401	0.1602	-11849.5	50.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-20	2026-08-20	CONFIRMED
worldforged	1378659	1240	1239	Deathknell	0	0.4055	0.3387	2024.6	1706.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-18	2026-08-18	CONFIRMED
worldforged	1378690	182	181	Azshara	1	0.3816	0.6899	3008.4	-5211.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-10	2026-08-10	CONFIRMED
worldforged	1378794	5	4	Durotar	1	0.6154	0.5677	-192.6	-5216.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-14	2026-08-14	CONFIRMED
worldforged	1378794	102	101	Desolace	1	0.4348	0.5559	-1214.0	2278.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-14	2026-08-14	CONFIRMED
worldforged	1378815	24	23	Eastern Plaguelands	0	0.7084	0.7352	1727.8	-5142.6	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-28	2026-08-28	CONFIRMED
worldforged	1378815	29	28	Searing Gorge	0	0.3989	0.4254	-6732.6	-1212.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	4	2026-08-28	2026-08-28	CONFIRMED
worldforged	1378815	29	28	Searing Gorge	0	0.4054	0.5135	-6863.6	-1226.9	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-28	2026-08-28	CONFIRMED
worldforged	1378815	162	161	Tanaris	1	0.5162	0.3335	-7409.1	-3779.8	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	6	2026-08-23	2026-08-23	CONFIRMED
worldforged	1378815	202	201	Un'Goro Crater	1	0.2562	0.3971	-6945.6	-414.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-26	2026-08-26	CONFIRMED
worldforged	1378815	202	201	Un'Goro Crater	1	0.4656	0.4816	-7154.1	-1189.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	6	2026-08-23	2026-08-26	CONFIRMED
worldforged	1378845	1238	1237	Northshire Valley	0	0.4079	0.5278	-8911.7	-207.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	9	2026-08-13	2026-08-13	CONFIRMED
worldforged	1378852	697	696	Molten Core	409	0.3399	0.5971	799.6	-561.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-15	2026-08-15	CONFIRMED
worldforged	1378863	705	704	Blackrock Depths	230	0.6724	0.3729	1037.2	-441.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	6	2026-08-17	2026-08-17	CONFIRMED
worldforged	1378895	38	37	Stranglethorn Vale	0	0.2806	0.7526	-14369.6	429.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-15	2026-08-15	CONFIRMED
worldforged	1378905	757	756	The Deadmines	36	0.2805	0.7520	-185.0	-657.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-11	2026-08-11	CONFIRMED
worldforged	1378909	5	4	Durotar	1	0.6482	0.8840	-1307.2	-5389.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-21	2026-08-21	CONFIRMED
worldforged	1378909	30	29	Burning Steppes	0	0.9508	0.3137	-7643.3	-3050.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-17	2026-08-17	CONFIRMED
worldforged	1378909	142	141	Dustwallow Marsh	1	0.3944	0.6662	-4364.7	-3045.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-19	2026-08-19	CONFIRMED
worldforged	1378909	162	161	Tanaris	1	0.6282	0.4975	-8163.5	-4552.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-19	2026-08-19	CONFIRMED
worldforged	1378929	1207	1206	Blackrock Mountain	0	0.3503	0.2032	-7189.6	-893.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-09	2026-08-09	CONFIRMED
worldforged	1378951	754	753	Blackrock Caverns	645	0.3228	0.7015	-82.6	1260.7	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	11	2026-02-21	2026-02-21	CONFIRMED
worldforged	1379103	162	161	Tanaris	1	0.5182	0.2858	-7189.7	-3793.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379105	182	181	Azshara	1	0.5656	0.8316	2529.4	-6144.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-10	2026-08-10	CONFIRMED
worldforged	1379105	697	696	Molten Core	409	0.3351	0.3082	1043.2	-554.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-09	2026-08-09	CONFIRMED
worldforged	1379105	697	696	Molten Core	409	0.3497	0.4003	965.5	-573.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-09	2026-08-09	CONFIRMED
worldforged	1379108	1224	1223	Palemane Rock	1	0.5353	0.7332	-2434.4	392.6	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	9	2026-04-03	2026-04-03	CONFIRMED
worldforged	1379135	37	36	Redridge Mountains	0	0.6310	0.7114	-9604.4	-2939.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-02-13	2026-02-13	CONFIRMED
worldforged	1379147	30	29	Burning Steppes	0	0.8821	0.2217	-7463.8	-2849.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2026-08-13	2026-08-13	CONFIRMED
worldforged	1379233	12	11	The Barrens	1	0.5327	0.7353	-3355.0	-2775.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-12-27	2025-12-27	CONFIRMED
worldforged	1379239	1224	1223	Palemane Rock	1	0.5329	0.7346	-2434.7	393.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	8	2025-11-19	2025-11-19	CONFIRMED
worldforged	1379261	29	28	Searing Gorge	0	0.2978	0.4924	-6832.2	-986.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379261	102	101	Desolace	1	0.3145	0.5936	-1327.0	2819.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	8	2026-08-14	2026-08-14	CONFIRMED
worldforged	1379261	102	101	Desolace	1	0.3196	0.6018	-1351.6	2796.4	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-14	2026-08-14	CONFIRMED
worldforged	1379261	102	101	Desolace	1	0.5504	0.4610	-929.6	1759.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-14	2026-08-14	CONFIRMED
worldforged	1379261	687	686	Zul'Farrak	209	0.3632	0.2728	1800.2	1122.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-07	2026-08-07	CONFIRMED
worldforged	1379261	697	696	Molten Core	409	0.4428	0.3773	984.9	-691.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379261	697	696	Molten Core	409	0.4721	0.3654	995.0	-728.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379261	1209	1208	Maraudon	1	0.4755	0.6848	-1348.0	2898.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	9	2026-08-14	2026-08-14	CONFIRMED
worldforged	1379308	183	182	Felwood	1	0.3700	0.5401	5063.0	-486.4	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-08	2026-07-08	FADING
worldforged	1379324	183	182	Felwood	1	0.4800	0.8400	3913.3	-1118.5	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	15	2026-07-08	2026-07-08	FADING
worldforged	1379340	29	28	Searing Gorge	0	0.2978	0.4924	-6832.2	-986.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379340	687	686	Zul'Farrak	209	0.4399	0.3394	1738.7	1016.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-06	2026-08-06	CONFIRMED
worldforged	1379340	697	696	Molten Core	409	0.4370	0.5026	879.3	-683.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379340	698	697	Zul'Gurub	309	0.3814	0.7104	-12224.4	-1419.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-05	2026-08-05	CONFIRMED
worldforged	1379343	1240	1239	Deathknell	0	0.4403	0.7400	1732.8	1668.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-17	2026-08-17	CONFIRMED
worldforged	1379356	37	36	Redridge Mountains	0	0.6314	0.7146	-9609.0	-2940.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-07	2025-11-07	CONFIRMED
worldforged	1379443	10	9	Mulgore	1	0.3690	0.3830	-1583.8	151.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-09	2026-08-09	CONFIRMED
worldforged	1379443	182	181	Azshara	1	0.3698	0.7476	2813.4	-5151.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-09	2026-08-09	CONFIRMED
worldforged	1379443	202	201	Un'Goro Crater	1	0.5082	0.8434	-8046.7	-1346.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379443	700	699	Dire Maul	429	0.2726	0.6378	200.5	536.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-11	2026-08-11	CONFIRMED
worldforged	1379449	42	41	Teldrassil	1	0.4245	0.5861	9841.8	1652.9	Bronzebeard - Warcraft Reborn	warcraft-reborn	1	1	2026-05-06	2026-05-06	CONFIRMED
worldforged	1379464	29	28	Searing Gorge	0	0.3989	0.4254	-6732.6	-1212.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	6	2026-08-28	2026-08-28	CONFIRMED
worldforged	1379464	162	161	Tanaris	1	0.5162	0.3335	-7409.1	-3779.8	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-23	2026-08-23	CONFIRMED
worldforged	1379464	202	201	Un'Goro Crater	1	0.6853	0.5702	-7372.7	-2001.9	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	6	2026-08-23	2026-08-23	CONFIRMED
worldforged	1379464	282	281	Winterspring	1	0.5035	0.1597	7777.1	-3890.8	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	7	2026-08-24	2026-08-24	CONFIRMED
worldforged	1379472	1212	1211	Tides' Hollow	1	0.4249	0.5785	-4784.6	-11528.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-21	2025-11-21	CONFIRMED
worldforged	1379518	27	26	The Hinterlands	0	0.5800	0.4300	362.5	-3808.2	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	12	2026-07-08	2026-07-08	FADING
worldforged	1379520	27	26	The Hinterlands	0	0.7100	0.4800	234.2	-4308.6	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	15	2026-07-08	2026-07-08	FADING
worldforged	1379523	27	26	The Hinterlands	0	0.8221	0.5672	10.6	-4740.1	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	12	2026-07-08	2026-07-08	FADING
worldforged	1379523	27	26	The Hinterlands	0	0.8600	0.5900	-47.9	-4886.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-07-08	2026-07-08	CONFIRMED
worldforged	1379534	27	26	The Hinterlands	0	0.6000	0.6700	-253.2	-3885.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-08	2026-07-08	FADING
worldforged	1379535	27	26	The Hinterlands	0	0.6701	0.8001	-586.9	-4154.7	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-08	2026-07-08	FADING
worldforged	1379540	27	26	The Hinterlands	0	0.4500	0.3000	696.2	-3307.5	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	14	2026-07-08	2026-07-08	FADING
worldforged	1379541	17	16	Arathi Highlands	0	0.9000	0.7200	-1861.0	-4106.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-08	2026-07-08	FADING
worldforged	1379542	12	11	The Barrens	1	0.4009	0.2204	123.2	-1439.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-04	2026-08-04	CONFIRMED
worldforged	1379542	12	11	The Barrens	1	0.5535	0.4302	-1294.0	-2986.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-04	2026-08-04	CONFIRMED
worldforged	1379542	22	21	Silverpine Forest	0	0.4655	0.6893	-263.4	1494.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-07	2026-08-07	CONFIRMED
worldforged	1379542	23	22	Western Plaguelands	0	0.4345	0.6970	1368.4	-1451.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-03	2026-08-03	CONFIRMED
worldforged	1379542	24	23	Eastern Plaguelands	0	0.4784	0.6544	1945.0	-4215.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-03	2026-08-03	CONFIRMED
worldforged	1379542	25	24	Hillsbrad Foothills	0	0.5483	0.1876	-0.2	-688.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-04	2026-08-04	CONFIRMED
worldforged	1379542	27	26	The Hinterlands	0	0.7382	0.6454	-190.1	-4417.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-03	2026-08-03	CONFIRMED
worldforged	1379542	30	29	Burning Steppes	0	0.4858	0.3457	-7705.8	-1688.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-08	2026-08-08	CONFIRMED
worldforged	1379542	38	37	Stranglethorn Vale	0	0.4871	0.1859	-11958.8	-887.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-03	2026-08-03	CONFIRMED
worldforged	1379542	39	38	Swamp of Sorrows	0	0.9074	0.7302	-10737.2	-4303.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-02	2026-08-02	CONFIRMED
worldforged	1379542	102	101	Desolace	1	0.2405	0.7322	-1742.4	3152.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-02	2026-08-02	CONFIRMED
