type	item	pins	zones	maps	realms	records	first_seen	last_seen
mystic_scroll	202553	1	Azshara	1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	3	2026-05-02	2026-05-02
mystic_scroll	202566	3	Stranglethorn Vale	0	Bronzebeard - Warcraft Reborn	3	2026-06-09	2026-08-17
mystic_scroll	202587	1	Silithus	1	Bronzebeard - Warcraft Reborn	1	2026-06-21	2026-06-21
mystic_scroll	404823	1	Westfall	0	Dawnrise - Season 10 Freepick	1	2026-08-01	2026-08-01
mystic_scroll	404851	5	Deathknell|Night Web's Hollow|Tirisfal Glades	0|1769	Dawnrise - Season 10 Freepick	5	2026-08-01	2026-08-01
mystic_scroll	554002	1	Stranglethorn Vale	0	Bronzebeard - Warcraft Reborn	1	2026-08-27	2026-08-27
mystic_scroll	554003	6	Ashenvale|Darkshore|Durotar|Stonetalon Mountains|Wailing Caverns	1|43	Bronzebeard - Warcraft Reborn	6	2026-06-13	2026-08-27
mystic_scroll	554004	3	Ashenvale|Dire Maul|Teldrassil	1|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	5	2025-11-27	2026-06-28
mystic_scroll	554005	9	Azshara|Dire Maul|Maraudon|Tanaris|The Barrens|The Hinterlands	0|1|349|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	13	2026-04-19	2026-06-24
mystic_scroll	554007	3	Ban'ethil Barrow Den|Felwood|Winterspring	1	Bronzebeard - Warcraft Reborn	3	2026-05-08	2026-07-03
mystic_scroll	554009	2	Silverpine Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	4	2026-01-24	2026-06-02
mystic_scroll	554010	1	Dustwallow Marsh	1	Bronzebeard - Warcraft Reborn	1	2026-06-20	2026-06-20
mystic_scroll	554011	3	Winterspring|Zul'Gurub	1|309	Bronzebeard - Warcraft Reborn	3	2026-05-27	2026-08-25
mystic_scroll	554012	3	Dire Maul|Feralas	1|429	Bronzebeard - Warcraft Reborn	3	2026-05-03	2026-06-13
mystic_scroll	554013	3	The Barrens|Wailing Caverns	1|43	Bronzebeard - Warcraft Reborn	3	2026-05-08	2026-06-17
mystic_scroll	554019	3	Ashenvale|Winterspring	1	Bronzebeard - Warcraft Reborn	3	2026-05-14	2026-07-09
mystic_scroll	554020	2	Ashenvale|Winterspring	1	Bronzebeard - Warcraft Reborn	2	2026-07-18	2026-07-25
mystic_scroll	554022	6	Eastern Plaguelands|Hillsbrad Foothills|Scarlet Monastery|Western Plaguelands	0|189	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	10	2025-11-23	2026-06-16
mystic_scroll	554026	3	Eastern Plaguelands	0	Bronzebeard - Warcraft Reborn	3	2026-05-30	2026-06-14
mystic_scroll	554034	4	Eastern Plaguelands|Scarlet Monastery|Western Plaguelands	0|189	Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	4	2025-11-15	2026-08-03
mystic_scroll	554035	1	Teldrassil	1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	3	2026-04-19	2026-04-19
mystic_scroll	554040	18	Arathi Highlands|Ashenvale|Ban'ethil Barrow Den|Dustwallow Marsh|Felwood|Loch Modan|Redridge Mountains|Silverpine Forest|Stranglethorn Vale|Swamp of Sorrows|Teldrassil|The Hinterlands|Thousand Needles	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	25	2025-11-16	2026-08-18
mystic_scroll	554042	13	Arathi Highlands|Ban'ethil Barrow Den|Darkshore|Dustwallow Marsh|Redridge Mountains|Silverpine Forest|Teldrassil|Thousand Needles|Westfall|Wetlands	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	17	2025-12-08	2026-08-04
mystic_scroll	554045	4	Ashenvale|Azshara|Winterspring	1	Bronzebeard - Warcraft Reborn	4	2026-06-09	2026-06-19
mystic_scroll	554050	10	Darkshore|Deadwind Pass|Desolace|Durotar|Silithus|Swamp of Sorrows|The Barrens|Tirisfal Glades	0|1	Bronzebeard - Warcraft Reborn	10	2026-05-15	2026-08-19
mystic_scroll	554051	1	Felwood	1	Bronzebeard - Warcraft Reborn	1	2026-06-03	2026-06-03
mystic_scroll	554052	6	Blasted Lands|Gnomeregan|Hillsbrad Foothills|Searing Gorge|Stranglethorn Vale|Wetlands	0|90	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	8	2026-04-19	2026-06-13
mystic_scroll	554053	4	Durotar|Scarlet Monastery|The Deadmines	1|36|189	Bronzebeard - Warcraft Reborn	4	2026-05-01	2026-06-14
mystic_scroll	554055	27	Badlands|Desolace|Dire Maul|Dun Morogh|Feralas|Hillsbrad Foothills|Loch Modan|Mulgore|Ragefire Chasm|Stranglethorn Vale|Tanaris|Thousand Needles|Wailing Caverns|Westfall|Wetlands	0|1|43|389|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	32	2025-10-29	2026-07-16
mystic_scroll	554056	1	The Deadmines	36	Bronzebeard - Warcraft Reborn	1	2026-06-14	2026-06-14
mystic_scroll	554058	3	Blackwing Lair|Scarlet Monastery	189|469	Bronzebeard - Warcraft Reborn	3	2026-05-31	2026-06-16
mystic_scroll	554060	10	Eastern Plaguelands|Feralas|Scarlet Monastery|Silverpine Forest|The Barrens|Westfall	0|1|189	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	12	2026-04-30	2026-08-05
mystic_scroll	554062	1	Silithus	1	Bronzebeard - Warcraft Reborn	1	2026-05-10	2026-05-10
mystic_scroll	554063	1	Stonetalon Mountains	1	Bronzebeard - Warcraft Reborn	1	2026-06-10	2026-06-10
mystic_scroll	554065	1	Scarlet Monastery	189	Bronzebeard - Warcraft Reborn	1	2026-05-30	2026-05-30
mystic_scroll	554067	6	Maraudon|Shadowfang Keep|Stratholme|Tirisfal Glades	0|1|33|329	Bronzebeard - Warcraft Reborn	6	2026-05-10	2026-07-11
mystic_scroll	554072	1	Stranglethorn Vale	0	Bronzebeard - Warcraft Reborn	1	2026-06-26	2026-06-26
mystic_scroll	554073	6	Duskwood|Hillsbrad Foothills|Maraudon|Shadowfang Keep	0|33|349	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	10	2026-04-27	2026-06-17
mystic_scroll	554081	15	Badlands|Blackfathom Deeps|Desolace|Duskwood|Eastern Plaguelands|Felwood|Razorfen Downs|Scarlet Monastery|Scholomance|Stranglethorn Vale|Stratholme|The Barrens|Tirisfal Glades	0|1|48|129|189|289|329	Bronzebeard - Warcraft Reborn	15	2026-05-24	2026-06-24
mystic_scroll	554084	9	Ashenvale|Desolace|Silverpine Forest|Tanaris|Wetlands	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	17	2025-11-29	2026-06-21
mystic_scroll	554089	2	Tanaris|Wetlands	0|1	Bronzebeard - Warcraft Reborn	2	2026-07-02	2026-07-04
mystic_scroll	554091	19	Blackfathom Deeps|Burning Steppes|Desolace|Dire Maul|Duskwood|Eastern Plaguelands|Felwood|Hillsbrad Foothills|Redridge Mountains|Scarlet Monastery|Skull Rock|Stratholme|Tanaris|Wetlands|Zul'Farrak	0|1|48|189|209|329|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	25	2026-04-27	2026-08-19
mystic_scroll	554092	5	Ashenvale|Blackrock Depths|Ragefire Chasm|Swamp of Sorrows|The Barrens	0|1|230|389	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	7	2025-12-03	2026-08-16
mystic_scroll	554094	2	Eastern Plaguelands|Western Plaguelands	0	Bronzebeard - Warcraft Reborn	2	2026-05-21	2026-07-23
mystic_scroll	554100	4	Alterac Mountains|Azshara|Blackrock Depths|Dire Maul	0|1|230|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	6	2026-04-24	2026-08-06
mystic_scroll	554103	2	Felwood|Tanaris	1	Bronzebeard - Warcraft Reborn	2	2026-06-21	2026-06-22
mystic_scroll	554106	25	Alterac Mountains|Badlands|Blackrock Depths|Desolace|Duskwood|Gnomeregan|Gold Coast Quarry|Redridge Mountains|Scarlet Monastery|Searing Gorge|Stonetalon Mountains|The Deadmines|Thousand Needles|Wailing Caverns|Westfall|Wetlands	0|1|36|43|90|189|230	Bronzebeard - Warcraft Reborn	25	2026-05-10	2026-08-17
mystic_scroll	554107	4	Blackrock Depths|Coldridge Valley|Loch Modan|Scarlet Monastery	0|189|230	Bronzebeard - Warcraft Reborn	4	2026-05-26	2026-06-27
mystic_scroll	554108	17	Arathi Highlands|Ashenvale|Darkshore|Elwynn Forest|Feralas|Mulgore|Razorfen Downs|Redridge Mountains|Scarlet Monastery|Silverpine Forest|The Barrens|Tirisfal Glades	0|1|129|189	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	22	2025-12-15	2026-06-24
mystic_scroll	554109	1	Uldaman	70	Bronzebeard - Warcraft Reborn	1	2026-06-07	2026-06-07
mystic_scroll	554110	4	Arathi Highlands|Westfall	0	Bronzebeard - Warcraft Reborn	4	2026-06-04	2026-07-11
mystic_scroll	554114	10	Azshara|Blackfathom Deeps|Hillsbrad Foothills|Razorfen Downs|Scarlet Monastery|Stratholme|The Barrens|Twilight's Run|Uldaman	0|1|48|129|189|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	12	2025-11-22	2026-06-18
mystic_scroll	554120	11	Arathi Highlands|Blackfathom Deeps|Darkshore|Desolace|Shadowfang Keep|Silverpine Forest|Stranglethorn Vale|The Deadmines|Westfall	0|1|33|36|48	Bronzebeard - Warcraft Reborn	11	2026-05-18	2026-07-10
mystic_scroll	554122	7	Arathi Highlands|Ashenvale|Blackfathom Deeps|Silithus|The Barrens	0|1|48	Bronzebeard - Warcraft Reborn	7	2026-05-21	2026-08-10
mystic_scroll	554125	1	Maraudon	349	Bronzebeard - Warcraft Reborn	1	2026-05-30	2026-05-30
mystic_scroll	554126	19	Alterac Mountains|Duskwood|Elwynn Forest|Hillsbrad Foothills|Maraudon|Scarlet Monastery|Swamp of Sorrows|Tanaris|The Stockade|Tirisfal Glades|Westfall	0|1|34|189|349	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	22	2026-04-12	2026-07-29
mystic_scroll	554127	1	The Stockade	34	Bronzebeard - Warcraft Reborn	1	2026-08-20	2026-08-20
mystic_scroll	554135	5	Elwynn Forest|Felwood|Loch Modan|Tanaris	0|1	Bronzebeard - Warcraft Reborn	5	2026-05-31	2026-06-28
mystic_scroll	554142	9	Blackrock Depths|Blackrock Spire|Desolace|Eastern Plaguelands|Scarlet Monastery|Uldaman	0|1|189|229|230	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	12	2025-12-18	2026-07-10
mystic_scroll	554143	2	Dire Maul|The Temple of Atal'Hakkar	109|429	Bronzebeard - Warcraft Reborn	2	2026-06-02	2026-06-17
mystic_scroll	554144	4	Maraudon|Silverpine Forest|Wetlands	0|349	Bronzebeard - Warcraft Reborn	4	2026-05-30	2026-07-06
mystic_scroll	554152	2	Blackrock Mountain|Blackrock Spire	0|229	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	5	2025-12-06	2026-04-14
mystic_scroll	554167	2	Loch Modan|Razorfen Kraul	0|47	Bronzebeard - Warcraft Reborn	2	2026-06-06	2026-07-04
mystic_scroll	554168	1	Tanaris	1	Bronzebeard - Warcraft Reborn	1	2026-06-23	2026-06-23
mystic_scroll	554169	3	Burning Steppes|The Barrens|The Hinterlands	0|1	Bronzebeard - Warcraft Reborn	3	2026-05-31	2026-07-30
mystic_scroll	554171	11	Ashenvale|Blackfathom Deeps|Desolace|Feralas|Stranglethorn Vale|The Slithering Scar|Thousand Needles|Un'Goro Crater|Western Plaguelands|Zul'Farrak	0|1|48|209	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	17	2025-10-26	2026-06-21
mystic_scroll	554172	9	Arathi Highlands|Blasted Lands|Stonetalon Mountains|Stranglethorn Vale|The Hinterlands|Thousand Needles	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	12	2025-10-28	2026-06-13
mystic_scroll	554173	4	Ashenvale|Azshara|Eastern Plaguelands	0|1	Bronzebeard - Warcraft Reborn	4	2026-06-13	2026-08-08
mystic_scroll	554174	2	Shadowfang Keep	33	Bronzebeard - Warcraft Reborn	2	2026-06-20	2026-07-03
mystic_scroll	554175	1	Alterac Mountains	0	Bronzebeard - Warcraft Reborn	1	2026-06-25	2026-06-25
mystic_scroll	554176	9	Blackrock Depths|Maraudon|Stranglethorn Vale|Stratholme|The Barrens|Winterspring	0|1|230|329|349	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	15	2026-04-21	2026-06-27
mystic_scroll	554181	11	Ashenvale|Azshara|Blackrock Depths|Burning Steppes|Dustwallow Marsh|Searing Gorge|Swamp of Sorrows|The Deadmines|Un'Goro Crater|Winterspring	0|1|36|230	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	13	2026-04-28	2026-08-06
mystic_scroll	554184	3	Dire Maul|Stratholme	329|429	Bronzebeard - Warcraft Reborn	3	2026-05-07	2026-06-29
mystic_scroll	554221	1	Dire Maul	429	Bronzebeard - Warcraft Reborn	1	2026-06-08	2026-06-08
mystic_scroll	554265	1	Alterac Mountains	0	Bronzebeard - Warcraft Reborn	1	2026-06-16	2026-06-16
mystic_scroll	554274	7	Razorfen Downs|Stranglethorn Vale	0|129	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	10	2025-10-28	2026-06-22
mystic_scroll	554275	1	Stratholme	329	Bronzebeard - Warcraft Reborn	1	2026-06-12	2026-06-12
mystic_scroll	554276	2	Maraudon	349	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	4	2026-04-29	2026-06-02
mystic_scroll	554277	1	Winterspring	1	Bronzebeard - Warcraft Reborn	1	2026-05-09	2026-05-09
mystic_scroll	554280	6	Stranglethorn Vale|The Deadmines|The Hinterlands	0|36	Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	6	2026-04-04	2026-08-21
mystic_scroll	554405	1	Silithus	1	Bronzebeard - Warcraft Reborn	1	2026-06-10	2026-06-10
mystic_scroll	1013601	1	Eastern Plaguelands	0	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	4	2025-11-14	2026-04-25
mystic_scroll	1013602	1	Western Plaguelands	0	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	3	2025-11-18	2026-05-02
mystic_scroll	1013606	1	The Hinterlands	0	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	3	2025-11-11	2026-05-02
mystic_scroll	1013607	1	Thousand Needles	1	Bronzebeard - Warcraft Reborn	1	2026-08-26	2026-08-26
mystic_scroll	1013611	1	Burning Steppes	0	Bronzebeard - Warcraft Reborn	1	2026-06-06	2026-06-06
mystic_scroll	1013612	1	Blackrock Depths	230	Bronzebeard - Warcraft Reborn	1	2026-05-16	2026-05-16
mystic_scroll	1013614	6	Badlands|Blackrock Depths|Burning Steppes|Scarlet Monastery|Searing Gorge|Stranglethorn Vale	0|189|230	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	9	2025-11-08	2026-07-31
mystic_scroll	1013615	2	Dire Maul|Scarlet Monastery	189|429	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	4	2026-04-06	2026-04-24
mystic_scroll	1013616	11	Blackwing Lair|Burning Steppes|Elwynn Forest|Scarlet Monastery|Silverpine Forest|Stranglethorn Vale|Tanaris|Twilight's Run|Uldaman|Un'Goro Crater	0|1|70|189|469	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	14	2026-04-09	2026-07-05
mystic_scroll	1013617	7	Ashenvale|Blackrock Depths|Dire Maul|Searing Gorge|Tirisfal Glades|Uldaman|Un'Goro Crater	0|1|230|429	Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	7	2026-04-03	2026-06-20
mystic_scroll	1013618	3	Blackrock Depths|Burning Steppes|Twilight's Run	0|1|230	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	5	2026-03-07	2026-07-08
mystic_scroll	1013619	9	Azshara|Blackwing Lair|Burning Steppes|Felwood|Scarlet Monastery|Stratholme|Tirisfal Glades|Un'Goro Crater	0|1|329|469	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	11	2026-05-01	2026-06-27
mystic_scroll	1013623	8	Azshara|Blackfathom Deeps|Darkshore|Feralas|Gnomeregan|Stratholme|The Deadmines|Winterspring	0|1|48|90|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	12	2026-02-06	2026-08-08
mystic_scroll	1013624	16	Ashenvale|Azshara|Blackrock Depths|Blackrock Spire|Dustwallow Marsh|Eastern Plaguelands|Felwood|Hillsbrad Foothills|Scarlet Monastery|Searing Gorge|Stratholme|The Deadmines|Uldaman|Western Plaguelands	0|1|36|189|229|230|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	20	2025-12-20	2026-08-15
mystic_scroll	1013625	7	Blackrock Depths|Duskwood|Dustwallow Marsh|Shadowfang Keep|The Deadmines|Tirisfal Glades|Zul'Gurub	0|1|33|36|230|309	Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	7	2026-04-04	2026-06-16
mystic_scroll	1013628	13	Badlands|Blackfathom Deeps|Blackrock Spire|Felwood|Feralas|Silithus|Tanaris|Tirisfal Glades|Uldaman|Western Plaguelands	0|1|48|70|229	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	19	2026-04-13	2026-08-25
mystic_scroll	1013629	10	Blackrock Depths|Dire Maul|Stranglethorn Vale|Stratholme|The Deadmines|The Temple of Atal'Hakkar|Winterspring	0|1|36|109|230|329|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	11	2026-04-03	2026-08-04
mystic_scroll	1013632	11	Azshara|Desolace|Dire Maul|Eastern Plaguelands|Redridge Mountains|Scarlet Monastery|Shadowfang Keep|Stratholme|Wetlands|Winterspring	0|1|33|189|329|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	13	2026-04-20	2026-08-07
mystic_scroll	1013633	4	Blackrock Spire|Deadwind Pass|Gnomeregan|Silithus	0|1|90|229	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	6	2025-11-24	2026-06-10
mystic_scroll	1013636	8	Desolace|Eastern Plaguelands|Silithus|Tanaris|Western Plaguelands	0|1	Bronzebeard - Warcraft Reborn	8	2026-05-19	2026-06-27
mystic_scroll	1013640	1	Stratholme	329	Bronzebeard - Warcraft Reborn	1	2026-06-10	2026-06-10
mystic_scroll	1013642	8	Arathi Highlands|Feralas|Scarlet Monastery|Tanaris|The Venture Co. Mine|Thousand Needles|Westfall	0|1|189	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	10	2026-04-29	2026-08-25
mystic_scroll	1013643	5	Blackrock Depths|Feralas|Stratholme|Tanaris	1|230|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	7	2026-04-21	2026-06-30
mystic_scroll	1013646	7	Dire Maul|Mulgore|Razorfen Downs|Scarlet Monastery|The Barrens|The Deadmines	1|36|129|189|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	9	2025-12-25	2026-06-27
mystic_scroll	1013648	8	Ashenvale|Azshara|Blackrock Spire|Felwood|Searing Gorge|The Deadmines|Westfall	0|1|229	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	12	2025-12-19	2026-06-23
mystic_scroll	1013649	3	Stratholme|Tanaris|Thousand Needles	1|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	4	2025-12-26	2026-06-17
mystic_scroll	1013652	1	Western Plaguelands	0	Dawnrise - Season 10 Freepick	1	2026-04-04	2026-04-04
mystic_scroll	1013653	24	Azshara|Blackrock Depths|Blackrock Spire|Burning Steppes|Dustwallow Marsh|Elwynn Forest|Felwood|Feralas|Gnomeregan|Razorfen Downs|Scarlet Monastery|Searing Gorge|Silithus|Stratholme|Tanaris|Western Plaguelands|Winterspring	0|1|90|129|189|229|230|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	26	2026-04-20	2026-08-06
mystic_scroll	1013654	1	Feralas	1	Bronzebeard - Warcraft Reborn	1	2026-07-01	2026-07-01
mystic_scroll	1013656	8	Azshara|Eastern Plaguelands|Felwood|Feralas|Scarlet Monastery|Stratholme|The Hinterlands|Uldaman	0|1|70|189|329	Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	8	2026-04-06	2026-07-09
mystic_scroll	1013661	13	Alterac Mountains|Dire Maul|Eastern Plaguelands|Scarlet Monastery|Stranglethorn Vale|Stratholme|Swamp of Sorrows|Tanaris|The Hinterlands|Zul'Gurub	0|1|189|309|329|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	16	2026-05-01	2026-08-09
mystic_scroll	1013662	5	Azshara|Blackrock Depths|Maraudon|Stranglethorn Vale|Stratholme	0|1|230|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	7	2026-04-16	2026-07-07
mystic_scroll	1013664	3	Hillsbrad Foothills|Stranglethorn Vale|Tanaris	0|1	Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	3	2026-04-05	2026-06-28
mystic_scroll	1013670	4	Eastern Plaguelands|Thousand Needles|Wailing Caverns|Winterspring	0|1	Bronzebeard - Warcraft Reborn	4	2026-05-19	2026-06-15
mystic_scroll	1013673	7	Hillsbrad Foothills|Scarlet Monastery|Stranglethorn Vale|Tanaris|The Hinterlands|Westfall	0|1|189	Bronzebeard - Warcraft Reborn	7	2026-05-01	2026-08-24
mystic_scroll	1013676	5	Maraudon|Stratholme|Uldaman|Western Plaguelands	0|70|329|349	Bronzebeard - Warcraft Reborn	5	2026-05-14	2026-08-09
mystic_scroll	1013677	8	Azshara|Blackwing Lair|Elwynn Forest|Maraudon|Scarlet Monastery	0|1|189|349|469	Bronzebeard - Warcraft Reborn	8	2026-05-01	2026-08-07
mystic_scroll	1013679	10	Alterac Mountains|Azshara|Blackwing Lair|Dire Maul|Eastern Plaguelands|Gnomeregan|Stranglethorn Vale|The Stockade|Wetlands	0|1|34|90|429|469	Bronzebeard - Warcraft Reborn|Dawnrise - Season 10 Freepick	10	2026-04-03	2026-08-07
mystic_scroll	1013684	1	The Stockade	34	Bronzebeard - Warcraft Reborn	1	2026-08-28	2026-08-28
mystic_scroll	1013685	1	Tirisfal Glades	0	Area 52 - Free-Pick|Dawnrise - Season 10 Freepick	2	2026-04-08	2026-04-08
mystic_scroll	1013686	2	Blackwing Lair	469	Bronzebeard - Warcraft Reborn	2	2026-06-07	2026-06-11
mystic_scroll	1013688	8	Ashenvale|Azshara|Feralas|Scarlet Monastery|Scholomance|Western Plaguelands|Winterspring|Zul'Farrak	0|1|189|209|289	Bronzebeard - Warcraft Reborn	8	2026-05-11	2026-08-25
mystic_scroll	1013689	10	Azshara|Blasted Lands|Felwood|Scarlet Monastery|Stratholme|Thousand Needles|Uldaman|Western Plaguelands|Zul'Farrak	0|1|70|189|209|329	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	13	2025-11-16	2026-08-07
