id	name	type	display_id	sightings	submissions	zones	example_zone	example_map_id	example_x	example_y	example_z	example_map_x	example_map_y	lock_id	lock_type	other_names	seen_in	zone_list	origin
1326626	Jewelcrafting Gem Cut 01	Trap	88155	2	2	2	Ogrimmar	1	1700.880	-4268.000	34.476	41.900	61.300				dumps_part3 | dumps_part4	Ogrimmar | Stormwind	ascension
1326627	Jewelcrafting Vault Org	Generic	1015579	1	1	1	Ogrimmar	1	1704.710	-4274.180	33.452	42.300	60.800				dumps_part3	Ogrimmar	ascension
1326629	Jewelcrafting Shrine Org Yellow	Generic	1016310	5	4	2	Badlands	0	-7349.480	-2341.740	313.389	10.600	88.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part3 | dumps_part4	Badlands | Ogrimmar	ascension
1326630	Jewelcrafting Rug Org	Generic	1016311	1	1	1	Ogrimmar	1	1700.610	-4269.330	33.399	42.000	61.300				dumps_part3	Ogrimmar	ascension
1326631	Denman Family Jewelers	Generic	1016312	1	1	1	Ogrimmar	1	1700.950	-4285.710	32.199	43.100	61.200				dumps_part3	Ogrimmar	ascension
1326634	Durotar Cliff Rock 06	Generic	85286	4	4	1	Durotar	1	-584.679	-4188.888	49.389	42.100	67.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326643	Durotar Bush 01 - small	Generic	85295	4	4	1	Durotar	1	-580.930	-4193.574	53.222	42.200	67.800	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326644	Durotar Bush 02 - bigger	Generic	85294	4	4	1	Durotar	1	-590.475	-4183.890	52.126	42.000	68.100	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326645	Durotar Bush 03 (cactus - tall)	Generic	85293	4	4	1	Durotar	1	-587.384	-4180.280	53.256	41.900	68.000	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326646	Durotar Bush 04 (cactus - short)	Generic	85292	4	4	1	Durotar	1	-585.631	-4180.088	53.460	41.900	67.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326647	Durotar Bush 01 - smaller	Generic	85295	4	4	1	Durotar	1	-567.551	-4199.440	46.000	42.300	67.400	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326648	Fang Druids Raptor Tooth	Generic	84677	4	4	1	Durotar	1	-590.485	-4189.560	52.332	42.100	68.100	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326649	Fang Druids Stone Table	Generic	84670	9	4	3	Badlands	0	-7354.590	-2341.160	310.872	10.500	88.300	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Badlands | BurningSteppes | Durotar	ascension
1326650	Fang Druids Stone Stool	Chair	84671	4	4	1	Durotar	1	-584.019	-4190.588	53.099	42.100	67.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326654	Druids of the flame- Book 1 (Closed)	Generic	1016323	4	4	1	Durotar	1	-582.553	-4188.059	54.577	42.100	67.800	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326655	Druids of the flame- Book 2 (Opened)	Generic	1016324	4	4	1	Durotar	1	-584.618	-4185.785	54.575	42.000	67.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326656	Druids of the flame- Book 3 (Stand)	Generic	1016325	4	4	1	Durotar	1	-551.903	-4194.845	46.691	42.200	67.000	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326657	Druids of the flame- Branches 1 - Small	Generic	1016326	4	4	1	Durotar	1	-551.053	-4190.630	47.630	42.100	66.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326658	Druids of the flame- Branches 2 - Medium	Generic	1016327	4	4	1	Durotar	1	-557.134	-4188.340	47.791	42.100	67.100	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326659	Druids of the flame- Branches 3 - Large	Generic	1016328	4	4	1	Durotar	1	-563.737	-4191.581	48.109	42.200	67.300	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326661	Druids of the flame- Root Brazier 1 (Short Burning)	Generic	1016330	4	4	1	Durotar	1	-584.036	-4181.226	53.742	42.000	67.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326662	Druids of the flame- Root Brazier 2 (Tall Burning)	Generic	1016331	4	4	1	Durotar	1	-561.001	-4198.792	46.079	42.300	67.200	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326665	Orc Tent	Generic	8421	4	4	1	Durotar	1	-560.836	-4192.639	46.703	42.200	67.200	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326666	Orc Clan Cup	Generic	1014540	4	4	1	Durotar	1	-584.866	-4186.640	54.577	42.100	67.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326668	Orc Clan Table	Generic	1014630	4	4	1	Durotar	1	-560.139	-4192.623	47.172	42.200	67.200	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	ascension
1326800	Worldforged Cache	Chest	10	2	2	1	Desolace	1	-1391.310	2927.000	73.487	29.100	61.500				GameObjects-Bronzebeard | dumps_part2	Desolace	ascension
1326890	Worldforged Cache	Chest	10	3	2	1	Moonglade	1	7345.620	-2708.090	465.775	57.500	74.400				GameObjects-Bronzebeard | dumps_part2	Moonglade	ascension
1326970	Worldforged Cache	Chest	10	4	2	1	Alterac	0	273.502	-272.793	148.984	37.700	65.700				GameObjects-Bronzebeard | dumps_part2	Alterac	ascension
1327000	Worldforged Cache	Chest	10	2	2	1	Ashenvale	1	3889.570	1017.380	2.187	11.800	20.400				GameObjects-Bronzebeard | dumps_part2	Ashenvale	ascension
1327060	Worldforged Cache	Chest	10	3	2	1	Stranglethorn	0	-11952.000	-1065.950	110.941	51.500	18.400				GameObjects-Bronzebeard | dumps_part2	Stranglethorn	ascension
1330212	Mysterious Elemental	Goober	980926	3	2	1	Arathi	0	-1715.180	-2070.070	55.912	33.400	65.900				GameObjects-Bronzebeard | dumps_part2	Arathi	ascension
1344092	Armor-Piercing Ammo Cache			3	1	1	Hilsbrad	0	-1292.220	-1210.410	40.177	71.200	79.300				dumps_part2	Hilsbrad	ascension
1344094	Muzzle Loader Kit	Chest	335	5	3	3	Barrens	1	-4109.440	-2302.410	126.860	48.600	84.700			EZ Muzzle Loader Kit	GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Barrens | LochModan | Wetlands	ascension
1344095	Ranger Tactics Manual	Chest	8051	22	3	2	EasternPlaguelands	0	1870.540	-3192.270	133.338	22.400	68.200				dumps_part2 | dumps_part3 | dumps_part4	EasternPlaguelands | WesternPlaguelands	ascension
1344096	Incendiary Ammo Cache	Chest	300027	7	3	1	SearingGorge	0	-6756.960	-1392.930	196.000	48.000	44.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	SearingGorge	ascension
1344097	Strange Wind Totem			1	1	1	ThousandNeedles	1	-5177.752	-2814.718	-4.764	54.100	41.300				dumps_part4	ThousandNeedles	ascension
1344098	Still Smoldering Stump	Generic	89049	4	3	1	StonetalonMountains	1	797.595	1630.490	-32.631	33.100	65.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	StonetalonMountains	ascension
1344099	Moss Picker's Pouch	Chest	87226	4	3	1	Teldrassil	1	10263.400	969.933	1341.200	55.900	46.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Teldrassil	ascension
1344800	Moonbathed Necklace	Chest	980926	5	3	1	Teldrassil	1	10706.300	768.608	1323.010	59.800	33.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Teldrassil	ascension
1344801	Conspicuous Lily	Chest	253	5	3	1	Teldrassil	1	10544.770	874.064	1309.351	57.800	37.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Teldrassil	ascension
1344802	Well Worn Drum	Chest	980926	4	3	1	Teldrassil	1	9670.470	458.059	1310.500	65.900	63.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Teldrassil	ascension
1344803	Eye-Catching Item Rack	Chest	130	5	3	1	Teldrassil	1	10466.398	798.211	1346.816	59.200	40.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Teldrassil	ascension
1355825	Message	Goober	1061631	4	3	2	Aszhara	1	5085.863	-5112.800	930.550	36.200	7.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Winterspring	ascension
1370431	Un'Goro Rock	Generic	84701	3	3	2	UnGoroCrater	1	-7769.760	-694.883	-260.640	33.200	73.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
1370440	Azshara Ruins	Generic	87017	3	3	2	Aszhara	1	3962.782	-5461.162	132.417	43.100	40.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Azshara	ascension
1370500	Silithus Crystal	Generic	84888	4	3	1	Silithus	1	-7000.300	1868.630	5.931	19.200	44.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silithus	ascension
1370501	Silithus Crystal	Generic	84889	4	3	1	Silithus	1	-7016.395	1864.931	7.237	19.300	45.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silithus	ascension
1517370	Champion's Band RPG PROP	Generic	63516	1	1	1	Durotar	1	168.967	-3966.740	50.112	37.900	46.500				dumps_part4	Durotar	ascension
1533556	Bow			1	1	1	UngoroCrater	1	-7978.530	-1807.540	-270.300	63.300	81.600				dumps_part4	UngoroCrater	ascension
1544098	Still Smoldering Stump	Chest	980926	3	2	1	StonetalonMountains	1	797.595	1630.490	-31.017	33.100	65.100				GameObjects-Bronzebeard | dumps_part2	StonetalonMountains	ascension
1546304	Ish'thel Falesh, Gaze of Eldara	Chest	188455	6	3	2	Aszhara	1	3815.770	-5524.270	133.575	44.300	45.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Kalimdor	ascension
1700962	Scholomance Supplies	Chest	2350	4	3	1	WesternPlaguelands	0	1364.260	-2568.870	105.572	69.400	69.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part3	WesternPlaguelands	ascension
1800962	Behemoth Victim	Chest	357	4	3	2	EasternPlaguelands	0	2347.280	-2234.040	57.006	-1.300	50.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part3	EasternPlaguelands | WesternPlaguelands	ascension
1803220	Ghost Gate	Generic	6391	2	2	1	Stormwind	0	-8805.180	420.176	97.889	75.000	69.900	0			dumps-part1 | dumps_part4	Stormwind	ascension
1804480	Outlaw's Contract Board	Questgiver	3053	14	4	5	Barrens	1	-945.684	-3701.340	7.432	62.400	37.900	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Barrens | Kalimdor | Stranglethorn | Tanaris | Winterspring	ascension
1822800	Bat Roost Piece			1	1	1	Tirisfal	0	2154.806	1252.261	52.717	39.400	55.900				dumps_part4	Tirisfal	ascension
1822801	Bat Roost Main			1	1	1	Tirisfal	0	2157.806	1250.541	48.286	39.500	55.800				dumps_part4	Tirisfal	ascension
1859130	Skull Pile	Generic	6393	4	3	1	Teldrassil	1	10347.800	1043.940	1340.930	54.400	43.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Teldrassil	ascension
1903512	Portable Mystic Altar	Binder	12004	2	1	2	Redridge	0	-9252.664	-2148.282	64.073	26.600	46.800				dumps_part4	Redridge | Stormwind	ascension
1915517	Unstable Void	SpellCaster	1048997	3	2	1	Felwood	1	5069.390	-610.988	299.169	39.200	53.800				GameObjects-Bronzebeard | dumps_part2	Felwood	ascension
2100088	Mysterious Cache	Chest	10	2	1	1	Duskwood	0	-11006.647	-1364.163	54.353	81.400	71.700				dumps_part4	Duskwood	ascension
2100089	Mysterious Cache			1	1	1	Ashenvale	1	1630.028	-3072.413	87.325	82.800	79.200				dumps_part4	Ashenvale	ascension
2100090	Mysterious Cache			1	1	1	Stranglethorn	0	-13185.217	313.130	21.858	29.900	47.400				dumps_part4	Stranglethorn	ascension
2100091	Mysterious Wand	Chest	60680	5	3	2	Barrens	1	-4046.030	-2144.360	91.177	47.000	83.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Barrens | Wetlands	ascension
2100092	Mysterious Cache			1	1	1	Stranglethorn	0	-12730.391	-159.951	37.469	37.300	36.700				dumps_part4	Stranglethorn	ascension
2100093	Mysterious Cache	Chest	10	3	2	1	Arathi	0	-2067.920	-3406.590	131.280	70.600	80.600				GameObjects-Bronzebeard | dumps_part2	Arathi	ascension
2100094	Cannon Ball	Chest	1044486	4	3	1	Alterac	0	645.952	-530.497	182.803	46.900	45.800			Mysterious Cache	GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac	ascension
2100095	Mysterious Bear Statue			2	2	2	Ashenvale	1	2546.368	-3536.723	59.161	90.800	55.300				dumps_part3 | dumps_part4	Ashenvale | Aszhara	ascension
2180754	Mysterious Goblet	Chest	565	4	3	1	DeadwindPass	0	-11187.200	-1865.990	75.893	41.300	79.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DeadwindPass	ascension
2181959	Torch	Generic	4094	2	1	1	BurningSteppes	0	-8267.060	-1692.080	157.515	48.700	63.300				dumps_part2	BurningSteppes	ascension
2185566	Moonstone	Generic	429	4	2	1	Feralas	1	-4509.100	1255.900	126.722	60.200	46.200				GameObjects-Bronzebeard | dumps_part2	Feralas	ascension
2190587	Nature's Bloom	Generic	1047424	2	2	1	Aszhara	1	3468.860	-4684.660	106.558	27.800	55.400				GameObjects-Bronzebeard | dumps_part2	Aszhara	ascension
2200071	Mysterious Cache	Chest	10	4	3	1	Hinterlands	0	303.653	-1993.480	331.187	10.900	45.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Hinterlands	ascension
2200072	Mysterious Arcane Sigil			1	1	1	Kalimdor	1	-3844.630	1094.252	162.792	43.400	67.800				dumps_part4	Kalimdor	ascension
2200073	Mysterious Arcane Sigil	Chest	1016765	6	3	2	Alterac	0	32.918	345.520	49.450	15.600	78.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | Silverpine	ascension
2200074	Mysterious Gem	Chest	7841	1	1	1	Elwynn	0	-9578.051	-717.766	100.075	64.900	70.800				dumps_part4	Elwynn	ascension
2200075	Arcane Barrier	Generic	1020931	3	3	2	Aszhara	1	3966.089	-4778.938	304.803	29.600	40.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Azshara	ascension
2200076	Lever	Button	295	3	3	2	Aszhara	1	3961.290	-4773.600	304.803	29.500	40.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Azshara	ascension
2200077	Mysterious Arcane Book	Chest	1034727	3	3	2	Aszhara	1	3961.361	-4778.822	309.000	29.600	40.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Azshara	ascension
2200078	Mysterious Power Crystal			1	1	1	Redridge	0	-9292.377	-3283.159	150.140	78.900	49.500				dumps_part4	Redridge	ascension
2200079	Mysterious Arcane Sigil	Chest	980926	5	3	2	Ashenvale	1	2904.420	-1406.230	212.116	53.900	46.000			Mysterious Warden Sigil	GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Ashenvale | Moonglade	ascension
2200080	Mysterious Shadow Crystal			1	1	1	Silverpine	0	403.635	992.652	108.725	58.500	45.100				dumps_part4	Silverpine	ascension
2200082	Omen of Doom	Chest	6476	4	3	2	Barrens	1	-801.776	-2048.876	96.854	46.100	35.700			Mysterious Cache	GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Barrens | Duskwood	ascension
2200083	Mysterious Statue	Chest	980926	6	3	2	Ashenvale	1	3013.737	-774.603	190.433	42.900	43.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Ashenvale | Feralas	ascension
2200084	Mysterious Cache			1	1	1	UngoroCrater	1	-7196.030	-663.078	-237.479	32.300	49.800				dumps_part4	UngoroCrater	ascension
2200085	Mysterious Cache			1	1	1	Stranglethorn	0	-11507.455	628.570	51.454	25.000	8.000				dumps_part4	Stranglethorn	ascension
2201000	Thermal Anvil	SpellFocus	137975	1	1	1	ThousandNeedles	1	-6485.404	-3322.928	-95.554	65.700	85.900				dumps_part4	ThousandNeedles	ascension
2244513	Jar of Spiders	Generic	1020415	3	2	1	Teldrassil	1	10941.200	957.622	1325.740	56.100	26.200				GameObjects-Bronzebeard | dumps_part2	Teldrassil	ascension
2250234	Hand-Smoothed Pyrestone	Generic	1032921	4	3	1	SearingGorge	0	-6674.951	-902.010	294.145	26.000	38.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	SearingGorge	ascension
2260448	Stool	Generic	1014430	2	1	1	BurningSteppes	0	-8276.590	-1680.660	156.030	48.300	63.800				dumps_part2	BurningSteppes	ascension
2279897	Sword Stone	Generic	1020115	3	3	2	Hinterlands	0	572.357	-3537.950	108.208	51.000	34.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Hinterlands | Wetlands	ascension
2300049	8vp_vulpera_stove01	Generic	300049	1	1	1	Ogrimmar	1	1633.190	-4447.640	15.633	54.700	68.500				dumps_part3	Ogrimmar	ascension
2300057	7ne_nightelf_druidcat_statue02_base	Generic	300051	4	3	2	Feralas	1	-4163.148	-718.996	-27.277	88.600	38.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | ThousandNeedles	ascension
2300125	azz_jungleroot_02	Generic	300118	4	3	1	Stranglethorn	0	-12175.740	-632.182	16.403	44.700	23.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Stranglethorn	ascension
2300141	Yth’qwa sample	Chest	300137	3	2	1	BurningSteppes	0	-8239.600	-2525.960	139.599	77.100	61.900				dumps_part2 | dumps_part3	BurningSteppes	ascension
2300153	7AF_ROGUE_CRATESTACK01.M2	Generic	300145	5	3	2	Tanaris	1	-9165.822	-4569.268	0.427	63.100	71.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tanaris | ThousandNeedles	ascension
2300154	7AF_ROGUE_CRATESTACK02.M2	Generic	300146	6	3	3	Arathi	0	-2077.162	-1636.514	37.804	21.400	81.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Arathi | Badlands | Tanaris	ascension
2300155	7AF_ROGUE_CRATESTACK03.M2	Generic	300147	2	1	2	Stranglethorn	0	-11816.707	438.102	49.157	27.900	15.200				dumps_part4	Stranglethorn | Tanaris	ascension
2300171	KarazhanCrypts_CustomFloor	Door	300163	3	3	1	DeadwindPass	0	-11217.216	-1716.996	3.722	35.300	81.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DeadwindPass	ascension
2300172	Hourglass of Time	Generic	300164	4	2	1	WesternPlaguelands	0	1458.200	-1283.210	69.465	39.500	66.600				GameObjects-Bronzebeard | dumps_part2	WesternPlaguelands	ascension
2300175	Hourglass of Time	Generic	300164	18	5	6	Darnassis	1	9941.510	2284.340	1341.390	61.800	42.100	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part3 | dumps_part4	Darnassis | DunMorogh | Ironforge | Ogrimmar | Stormwind | Teldrassil	ascension
2300328	Ascension_Collision_Npc_Cylinder	Generic	300325	54	5	20	Ashenvale	1	2779.570	-389.230	108.426	36.200	49.300	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part3 | dumps_part4	Ashenvale | Barrens | Darkshore | Darnassis | DunMorogh | Durotar | Duskwood | Elwynn | Ironforge | Kalimdor | LochModan | Ogrimmar | Redridge | Silithus | Silverpine | Stormwind | Stranglethorn | Tanaris | Tirisfal | Westfall	ascension
2300329	11KO_KOBOLD_CANDLE05.M2	Generic	300326	4	3	1	Felwood	1	5831.370	-978.244	427.523	45.600	34.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	ascension
2300353	Fading_island_kobyss_murloc_hut01	Generic	300350	4	3	1	Stranglethorn	0	-12814.700	428.195	-1.008	28.100	38.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Stranglethorn	ascension
2300356	Fading_island_kobyss_murloc_hut02_empty	Generic	300353	4	3	1	Stranglethorn	0	-12805.300	415.238	-1.037	28.300	38.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Stranglethorn	ascension
2300365	8hu_kultiras_floating_woodplank01	Generic	300363	3	2	1	SearingGorge	0	-6918.460	-1411.860	256.260	48.800	55.000				GameObjects-Bronzebeard | dumps_part2	SearingGorge	ascension
2300500	Lost Page I	Chest	300450	3	2	1	Elwynn	0	-8912.930	-209.888	82.994	50.300	42.100				GameObjects-Bronzebeard | dumps_part2	Elwynn	ascension
2300501	Dungeon Door	Door	300449	3	2	1	Elwynn	0	-8775.580	-278.451	79.173	52.300	36.100				GameObjects-Bronzebeard | dumps_part2	Elwynn	ascension
2300506	Proximity Bomb	Trap	300360	3	2	1	DunMorogh	0	-6207.210	739.524	380.869	21.600	71.000				GameObjects-Bronzebeard | dumps_part2	DunMorogh	ascension
2300512	Fallen Aspirant	Chest	84863	3	2	1	Teldrassil	1	10613.200	377.514	1385.500	67.500	35.900				GameObjects-Bronzebeard | dumps_part2	Teldrassil	ascension
2300513	Offering Bowl	Goober	87025	3	2	1	Teldrassil	1	10836.700	439.729	1386.170	66.300	29.300				GameObjects-Bronzebeard | dumps_part2	Teldrassil	ascension
2300514	Dead Rebel Warrior	Chest	7640	3	2	1	Mulgore	1	-3538.770	-1052.060	205.065	60.300	95.400				GameObjects-Bronzebeard | dumps_part2	Mulgore	ascension
2300515	Exalted Pendant	Chest	1045031	3	2	1	Mulgore	1	-3471.700	-1096.450	209.142	61.200	93.400				GameObjects-Bronzebeard | dumps_part2	Mulgore	ascension
2300517	Lost Page VI	Chest	300450	3	2	1	Elwynn	0	-8912.760	-208.820	82.993	50.300	42.000				GameObjects-Bronzebeard | dumps_part2	Elwynn	ascension
2300521	Abbess???s Staff	Goober	87111	3	2	1	Elwynn	0	-8638.850	-404.449	54.723	55.900	30.200			Abbessâ€™s Staff | Abbess’s Staff	GameObjects-Bronzebeard | dumps_part2	Elwynn	ascension
2300524	Dungeon Door	Door	300448	2	2	1	Tirisfal	0	1941.740	1968.710	155.844	23.600	62.900				GameObjects-Bronzebeard | dumps_part2	Tirisfal	ascension
2300525	Baby	Generic	7334	3	2	1	DunMorogh	0	-6093.370	404.291	395.537	28.400	67.500				GameObjects-Bronzebeard | dumps_part2	DunMorogh	ascension
2300526	Baby Night Elf	Goober	7336	3	2	1	Teldrassil	1	10825.200	440.439	1386.110	66.300	29.600				GameObjects-Bronzebeard | dumps_part2	Teldrassil	ascension
2300528	Gaudy Painting	Chest	69772	2	2	1	Tirisfal	0	1924.930	1976.020	158.776	23.400	63.500				GameObjects-Bronzebeard | dumps_part2	Tirisfal	ascension
2300529	Shimmering Jewel	Chest	7075	2	2	1	Tirisfal	0	1921.200	1931.490	154.155	24.400	63.600				GameObjects-Bronzebeard | dumps_part2	Tirisfal	ascension
