realm	mode	npc	npc_key	npc_name	slot	item	item_name	money_cost	quantity	available	usable	extended_cost	honor_cost	arena_cost	cost_item_1	cost_count_1	cost_item_2	cost_count_2	cost_item_3	cost_count_3	captured
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	30	1642943	Bloodied Arcanite Reaper	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	31	1642946	Charmed Ancient Bone Bow	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	32	1642947	Dignified Headmaster's Charge	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	33	1642999	Ancient Crossbow	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	34	1644092	Reforged Truesilver Champion	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	35	1644093	Upgraded Dwarven Hand Cannon	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	36	1644095	Grand Staff of Jordan	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	37	1648718	Repurposed Lava Dredger	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	38	3142943	Sturdied Arcanite Spear	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	39	1642991	Swift Hand of Justice	0	1	-1	1	1	0	0	90004	500					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	40	1642992	Discerning Eye of the Beast	0	1	-1	1	1	0	0	90004	500					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	41	1644097	Inherited Insignia of the Horde	0	1	-1	1	1	0	0	90004	500					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	42	1644098	Inherited Insignia of the Alliance	0	1	-1	1	1	0	0	90004	500					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	43	1642949	Polished Spaulders of Valor	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	44	1642950	Champion Herod's Shoulder	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	45	1642951	Mystical Pauldrons of Elements	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	46	1642952	Stained Shadowcraft Spaulders	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	47	1642984	Preened Ironfeather Shoulders	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	48	1642985	Tattered Dreadmist Mantle	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	49	1644099	Strengthened Stockade Pauldrons	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	50	1644100	Pristine Lightforge Spaulders	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	51	1644101	Prized Beastmaster's Mantle	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	52	1644102	Aged Pauldrons of The Five Thunders	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	53	1644103	Exceptional Stormshroud Shoulders	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	54	1644105	Lasting Feralheart Spaulders	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	55	1644107	Exquisite Sunderseer Mantle	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	56	3142949	Burnished Spaulders of Might	0	1	-1	1	1	0	0	90004	800					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	57	1648677	Champion's Deathdealer Breastplate	0	1	-1	1	1	0	0	90004	1200					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	58	1648683	Mystical Vest of Elements	0	1	-1	1	1	0	0	90004	1200					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	59	1648685	Polished Breastplate of Valor	0	1	-1	1	1	0	0	90004	1200					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	60	1648687	Preened Ironfeather Breastplate	0	1	-1	1	1	0	0	90004	1200					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	61	1648689	Stained Shadowcraft Tunic	0	1	-1	1	1	0	0	90004	1200					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	62	1648691	Tattered Dreadmist Robe	0	1	-1	1	1	0	0	90004	1200					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	63	3148685	Burnished Breastplate of Might	0	1	-1	1	1	0	0	90004	1200					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	64	1339120	Tattered Dreadmist Hood	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	65	1339121	Stained Shadowcraft Hood	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	66	1339122	Preened Ironfeather Headguard	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	67	1339123	Mystical Helm of Elements	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	68	1339124	Champion Herod's Helmet	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	69	1339125	Polished Helmet of Valor	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	70	1339126	Burnished Helmet of Might	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	71	1339076	Pendant of the Warrior	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	72	1339077	Pendant of the Sorcerer	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	73	1339078	Pendant of the Bulwark	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	74	1339092	Tattered Dreadmist Belt	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	75	1339093	Stained Shadowcraft Belt	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	76	1339094	Preened Ironfeather Belt	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	77	1339095	Mystical Belt of Elements	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	78	1339096	Champion Herod's Belt	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	79	1339097	Polished Belt of Valor	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	80	1339098	Burnished Belt of Might	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	81	1339113	Tattered Dreadmist Leggings	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	82	1339114	Stained Shadowcraft Pants	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	83	1339115	Preened Ironfeather Legguards	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	84	1339116	Mystical Kilt of Elements	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	85	1339117	Champion Herod's Legguards	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	86	1339118	Polished Platelegs of Valor	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	87	1339119	Burnished Platelegs of Might	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	88	1339099	Tattered Dreadmist Boots	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	89	1339100	Stained Shadowcraft Boots	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	90	1339101	Preened Ironfeather Boots	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	91	1339102	Mystical Boots of Elements	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	92	1339103	Champion Herod's Boots	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	93	1339104	Polished Boots of Valor	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	94	1339105	Burnished Boots of Might	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	95	1339106	Tattered Dreadmist Bracers	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	96	1339107	Stained Shadowcraft Bracers	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	97	1339108	Preened Ironfeather Bracers	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	98	1339109	Mystical Bracers of Elements	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	99	1339110	Champion Herod's Bracers	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	100	1339111	Polished Bracers of Valor	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	101	1339112	Burnished Bracers of Might	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	102	1339127	Tattered Dreadmist Gloves	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	103	1339128	Stained Shadowcraft Gloves	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	104	1339129	Preened Ironfeather Gloves	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	105	1339130	Mystical Gloves of Elements	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	106	1339131	Champion Herod's Gloves	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	107	1339132	Polished Gauntlets of Valor	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	108	1339133	Burnished Gauntlets of Might	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	109	1339079	Ring of the Vanguard	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	110	1339080	Ring of the Sorcerer	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	111	1339081	Ring of the Bulwark	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	112	1339082	Ring of the Lionhearted	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	113	1339083	Ring of the Seer	0	1	-1	1	1	0	0	90004	225					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	114	1339084	Champion's Deathdealer Cloak	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	115	1339085	Polished Cloak of Valor	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	116	1339086	Tattered Dreadmist Cloak	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	117	1339087	Strengthened Cloak of Might	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	118	1339088	Stained Shadowcraft Cloak	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	119	1339089	Preened Ironfeather Cloak	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	120	1339090	Mystical Cloak of Elements	0	1	-1	1	1	0	0	90004	375					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	179538	179538	Millhouse Manastorm	1	2903513	Mechanical Mystic Altar	0	1	-1	1	1	0	0	1297307	3000					2026-09-01 00:39:38
Dawnrise	Season 10 Freepick	179538	179538:2903513:1	Millhouse Manastorm	1	2903513	Mechanical Mystic Altar	0	1	-1	1	1	0	0	1297307	3000					2026-09-01 01:05:36
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	1	53834	Empty Heart Container	0	1	-1	1	1	0	0	1297307	200					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	2	427920	Millhouse's Goggles of Imminent Peril	0	1	-1	1	1	0	0	1297307	200					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	3	453836	Millhouse Mixtape	0	1	-1	1	1	0	0	1297307	500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	4	509890	Manastorm's Duplicator	0	1	-1	1	1	0	0	1297307	500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	5	980060	Beastmaster's Whistle: Pink Elekk	0	1	-1	1	1	0	0	1297307	500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	6	233223	Millhouse's Mystical Transportation Device	0	1	-1	1	1	0	0	1297307	1500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	7	532570	Pip	0	1	-1	1	1	0	0	1297307	1500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	8	532571	Boomer	0	1	-1	1	1	0	0	1297307	1500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	9	236415	Celestial Glitterplume	0	1	-1	1	1	0	0	1297307	5000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	10	309907	Recalibrator Pylon	0	1	-1	1	1	0	0	1297307	500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	11	439040	Tinkertrot	0	1	-1	1	1	0	0	1297307	5000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	12	532577	Dazzling Rod	0	1	-1	1	1	0	0	1297307	5000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	13	69078	Purple Desert Satin Cord	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	14	69079	Purple Desert Satin Treads	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	15	69080	Purple Desert Satin Tunic	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	16	69081	Purple Desert Satin Gloves	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	17	69082	Purple Desert Satin Hood	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	18	69083	Purple Desert Satin Leggings	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	19	69084	Purple Desert Satin Robe	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	20	69085	Purple Desert Satin Mantle	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	21	69086	Purple Desert Satin Cuffs	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	22	98451	Purple Desert Satin Skirt	0	1	-1	1	1	0	0	1297307	2000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	23	280760	S.A.V.I.O.R	0	1	-1	1	1	0	0	1297307	8000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	24	350411	Alchemist's Brewing Staff	0	1	-1	1	1	0	0	1297307	8000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	25	532572	Steel Spinner	0	1	-1	1	1	0	0	1297307	8000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	26	532573	Gnomefeaster	0	1	-1	1	1	0	0	1297307	8000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	27	1611123	Void Forged Sword	0	1	-1	1	1	0	0	1297307	8000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	28	532578	Beastmaster's Whistle: Doberman MK III	0	1	-1	1	1	0	0	1297307	12500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	29	532579	Elemental Lodestone: Bound Water Elemental	0	1	-1	1	1	0	0	1297307	12500					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	30	532575	Transform: S.A.V.I.O.R	0	1	-1	1	1	0	0	1297307	15000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	31	532576	Chromatic Actuator	0	1	-1	1	1	0	0	1297307	15000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	32	428236	Reins of Silvershine Sentinel	0	1	-1	1	1	0	0	1297307	20000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	33	532580	Rusted Keys to the Junkheap Drifter	0	1	-1	1	1	0	0	1297307	20000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179538	179538:53834:34	Millhouse Manastorm	34	754706	Incarnation: Silvershine Sentinel	0	1	-1	1	1	0	0	1297307	22000					2026-09-01 01:05:34
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	1	439057	Interrupt Rod (Rank 2)	0	1	-1	1	1	0	0	1297308	12500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	2	99271	Hearty Heal Upgrade (Rank 3)	0	1	-1	1	1	0	0	1297308	20000					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	3	339033	Curing (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	4	339074	Motion Lotion (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	5	439030	Cleanse (Rank 2)	0	1	-1	1	1	0	0	1297308	12500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	6	539031	Purification (Rank 2)	0	1	-1	1	1	0	0	1297308	12500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	7	99290	Freedom Fizz (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	8	339050	Sprint Serum (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	9	1300186	Millhouse Mobility Mixture (Upgrade Rank 1)	0	1	-1	1	1	0	0	1297308	12500					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	10	339077	Taunting Tonic (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	11	339034	Muscle Maxer (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	12	339035	Genius Juice (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	13	339037	Reflex Booster (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	14	339036	Chakra Chug (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	15	339063	Incantation Intensifier (Rank 1)	0	1	-1	1	1	0	0	1297308	20000					2026-09-01 00:39:43
Dawnrise	Season 10 Freepick	179539	179539	Cogsworth	16	339070	Long Haul Liquid (Rank 1)	0	1	-1	1	1	0	0	1297308	20000					2026-09-01 00:39:43
